ticker,exchange,assetType,priceCurrency,startDate,endDate
ALTB,PINK,Stock,USD,2016-11-16,2018-03-14
ALTBX,NMFQS,Mutual Fund,USD,1992-12-31,2018-05-11
ALTCX,NMFQS,Mutual Fund,USD,2007-09-28,2017-10-20
ALTCY,PINK,Stock,USD,2018-04-16,2018-05-08
ALTE,NASDAQ,Stock,USD,,
ALTEX,NMFQS,Mutual Fund,USD,2007-10-30,2018-05-11
ALTFX,NMFQS,Mutual Fund,USD,1996-01-16,2018-05-11
ALTH,NASDAQ,Stock,USD,,
ALTHX,NMFQS,Mutual Fund,USD,1996-06-20,2018-05-11
ALTI,OTCMKTS,Stock,USD,1999-07-06,2016-11-17
ALTIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-11
ALTKX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-11
ALTKY,PINK,Stock,USD,2007-09-14,2018-05-11
ALTL,NYSE ARCA,Stock,USD,2012-09-06,2015-07-06
ALTPF,OTCBB,Stock,USD,2017-11-29,2018-04-17
ALTR,NASDAQ,Stock,USD,1988-04-04,2018-05-11
ALTRX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-11
ALTS,BATS,ETF,USD,2014-10-09,2018-05-11
ALTSF,OTCMKTS,Stock,USD,2007-08-31,2018-05-03
ALTTX,,Mutual Fund,USD,,
ALTUQ,PINK,Stock,USD,2010-01-04,2013-08-30
ALTV,AMEX,Stock,USD,1998-04-28,2015-12-21
ALTVX,NMFQS,Mutual Fund,USD,2008-08-06,2018-05-11
ALTX,PINK,Stock,USD,1995-02-01,2018-05-11
ALTY,NASDAQ,ETF,USD,2015-07-14,2018-05-11
ALTYX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-11
ALTZX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-11
ALU,NYSE,Stock,USD,2006-11-30,2016-03-03
ALV,NYSE,Stock,USD,1997-04-28,2018-05-11
ALVAX,NMFQS,Mutual Fund,USD,2010-05-17,2018-05-11
ALVCX,NMFQS,Mutual Fund,USD,2010-09-01,2018-05-11
ALVDX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
ALVGX,NMFQS,Mutual Fund,USD,2017-04-10,2018-05-11
ALVIX,NMFQS,Mutual Fund,USD,1999-07-23,2018-05-11
ALVLF,PINK,Stock,USD,2007-09-17,2018-05-11
ALVOF,PINK,Stock,USD,2013-12-12,2018-05-11
ALVOX,NMFQS,Mutual Fund,USD,1995-01-26,2018-05-11
ALVRQ,PINK,Stock,USD,2016-01-04,2018-05-10
ALVRX,NMFQS,Mutual Fund,USD,2003-08-29,2018-05-11
ALVSX,NMFQS,Mutual Fund,USD,2001-08-10,2018-05-11
ALVVF,PINK,Stock,USD,2015-09-08,2018-04-20
ALX,NYSE,Stock,USD,1984-07-19,2018-05-11
ALXA,NASDAQ,Stock,USD,2016-01-04,2016-06-21
ALXDF,OTCBB,Stock,USD,2007-07-20,2018-05-11
ALXEF,PINK,Stock,USD,2015-10-02,2018-05-07
ALXN,NASDAQ,Stock,USD,1996-02-28,2018-05-11
ALXXF,PINK,Stock,USD,2013-12-10,2018-05-11
ALYBX,NMFQS,Mutual Fund,USD,2000-01-03,2017-05-02
ALYE,PINK,Stock,USD,1998-12-21,2018-05-11
ALYEX,NMFQS,Mutual Fund,USD,2017-04-10,2018-05-11
ALYI,PINK,Stock,USD,2003-03-14,2018-05-11
ALYIX,NMFQS,Mutual Fund,USD,2017-04-13,2018-05-11
ALYNX,NMFQS,Mutual Fund,USD,2017-04-10,2018-05-11
ALYSX,NMFQS,Mutual Fund,USD,2014-05-09,2018-04-27
ALZFX,NMFQS,Mutual Fund,USD,2013-01-02,2018-05-11
ALZTF,OTCMKTS,Stock,USD,2015-08-18,2018-04-09
AM,NYSE,Stock,USD,2014-11-05,2018-05-11
AMAAX,NMFQS,Mutual Fund,USD,1994-03-28,2018-05-11
AMABX,NMFQS,Mutual Fund,USD,1994-03-28,2018-05-11
AMACX,NMFQS,Mutual Fund,USD,1994-03-28,2018-05-11
AMADF,PINK,Stock,USD,2010-08-11,2018-05-11
AMADX,NMFQS,Mutual Fund,USD,1997-12-15,2018-05-11
AMADY,PINK,Stock,USD,2011-06-06,2018-05-11
AMAG,NASDAQ,Stock,USD,1986-06-12,2018-05-11
AMAGX,NMFQS,Mutual Fund,USD,1994-02-03,2018-05-11
AMAIX,NMFQS,Mutual Fund,USD,2011-12-19,2016-06-29
AMANF,PINK,Stock,USD,2008-01-09,2018-05-11
AMANX,NMFQS,Mutual Fund,USD,1986-06-23,2018-05-11
AMAP,,Stock,USD,,
AMAPX,NMFQS,Mutual Fund,USD,2015-10-12,2018-05-11
AMAR,PINK,Stock,USD,2013-11-04,2018-05-11
AMARQ,,Stock,USD,,
AMAT,NYSE,Stock,USD,1984-09-07,2018-05-11
AMAVF,PINK,Stock,USD,2007-07-25,2018-05-11
AMAYX,NMFQS,Mutual Fund,USD,2016-07-28,2018-05-11
AMAZ,OTCBB,Stock,USD,2012-08-03,2018-05-11
AMBA,NASDAQ,Stock,USD,2012-10-10,2018-05-11
AMBBY,OTCMKTS,Stock,USD,2017-07-31,2018-05-04
AMBC,NASDAQ,Stock,USD,2013-05-01,2018-05-11
AMBCW,NASDAQ,Stock,USD,2013-08-22,2018-05-11
AMBD,OTCMKTS,Stock,USD,2004-10-19,2018-04-10
AMBEX,NMFQS,Mutual Fund,USD,2008-01-15,2017-08-11
AMBFD,OTCMKTS,Stock,USD,2018-01-08,2018-01-25
AMBFF,OTCMKTS,Stock,USD,2006-12-21,2018-05-08
AMBFX,NMFQS,Mutual Fund,USD,2008-08-01,2018-05-11
AMBI,NASDAQ,Stock,USD,,
AMBIX,NMFQS,Stock,USD,,
AMBK,PINK,Stock,USD,2001-01-02,2018-05-11
AMBKP,PINK,Stock,USD,2010-10-15,2018-05-11
AMBOY,PINK,Stock,USD,2014-05-19,2018-05-09
AMBR,NYSE,Stock,USD,2014-03-21,2018-05-11
AMBS,PINK,Stock,USD,2010-09-10,2018-05-11
AMBTQ,PINK,Stock,USD,2016-01-12,2018-05-10
AMBUY,OTCMKTS,Stock,USD,,
AMBZ,PINK,Stock,USD,1999-11-30,2018-05-11
AMC,NYSE,Stock,USD,2013-12-18,2018-05-11
AMCA,,ETF,USD,2017-08-11,2018-05-11
AMCBF,PINK,Stock,USD,2007-07-25,2018-05-11
AMCC,NASDAQ,Stock,USD,2001-01-02,2017-02-03
AMCCX,NMFQS,Mutual Fund,USD,2010-09-01,2018-05-11
AMCF,PINK,Stock,USD,2010-01-26,2018-05-11
AMCFX,NMFQS,Mutual Fund,USD,2008-08-01,2018-05-11
AMCGX,NMFQS,Mutual Fund,USD,1996-06-20,2018-05-11
AMCIX,NMFQS,Mutual Fund,USD,1995-07-12,2018-05-11
AMCMX,NMFQS,Mutual Fund,USD,2007-11-02,2018-05-11
AMCN,NASDAQ,Stock,USD,2007-11-07,2018-05-11
AMCO,NYSE,Stock,USD,2008-07-24,2018-05-11
AMCPX,NMFQS,Mutual Fund,USD,1967-05-31,2018-05-11
AMCRF,PINK,Stock,USD,2007-10-24,2018-05-11
AMCRY,PINK,Stock,USD,2007-07-13,2018-05-11
AMCSX,NMFQS,Mutual Fund,USD,2007-07-02,2018-05-11
AMCT,OTCBB,Stock,USD,2017-09-25,2018-05-11
AMCUF,OTCMKTS,Stock,USD,2017-09-27,2018-04-18
AMCUX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMCX,NASDAQ,Stock,USD,2011-06-16,2018-05-11
AMCXX,,Mutual Fund,USD,,
AMCY,PINK,Stock,USD,2017-10-27,2018-03-01
AMCYX,NMFQS,Mutual Fund,USD,2008-10-02,2018-05-11
AMCZX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
AMD,NYSE,Stock,USD,1983-03-21,2018-05-11
AMDA,NASDAQ,Stock,USD,2002-01-02,2018-05-11
AMDAX,NMFQS,Mutual Fund,USD,2000-02-10,2018-05-11
AMDCX,NMFQS,Mutual Fund,USD,2000-05-23,2018-05-11
AMDDW,PINK,Stock,USD,2018-05-10,2018-05-11
AMDEX,NMFQS,Mutual Fund,USD,1999-06-07,2018-05-11
AMDHF,OTCMKTS,Stock,USD,2006-12-04,2018-05-04
AMDIX,NMFQS,Mutual Fund,USD,2004-07-02,2015-11-20
AMDLY,PINK,Stock,USD,2008-02-19,2018-05-11
AMDSX,NMFQS,Mutual Fund,USD,2010-03-03,2017-08-11
AMDTX,,Mutual Fund,USD,,
AMDV,,ETF,USD,,
AMDVX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
AMDWX,NMFQS,Mutual Fund,USD,2009-09-29,2018-05-11
AME,NYSE,Stock,USD,1984-07-19,2018-05-11
AMECX,NMFQS,Mutual Fund,USD,1970-12-31,2018-05-11
AMED,NASDAQ,Stock,USD,1994-08-18,2018-05-11
AMEFX,NMFQS,Mutual Fund,USD,2008-08-01,2018-05-11
AMEH,OTCMKTS,Stock,USD,2000-01-13,2018-05-11
AMEIX,NMFQS,Mutual Fund,USD,1997-12-31,2018-05-11
AMEN,PINK,Stock,USD,2009-03-06,2018-05-11
AMENX,NMFQS,Mutual Fund,USD,2015-10-01,2018-01-08
AMEUF,PINK,Stock,USD,2017-09-25,2018-05-11
AMFAX,NMFQS,Mutual Fund,USD,2010-08-02,2018-05-11
AMFBX,NMFQS,Mutual Fund,USD,2000-03-15,2017-04-10
AMFCX,NMFQS,Mutual Fund,USD,2001-03-15,2018-05-11
AMFE,PINK,Stock,USD,2000-10-19,2018-05-11
AMFFX,NMFQS,Mutual Fund,USD,2001-03-15,2018-05-11
AMFIX,NMFQS,Mutual Fund,USD,2017-09-19,2018-05-11
AMFL,PINK,Stock,USD,2012-03-23,2018-05-10
AMFNX,NMFQS,Mutual Fund,USD,2017-05-01,2018-05-11
AMFPF,OTCMKTS,Stock,USD,2003-06-05,2018-05-09
AMFQX,NMFQS,Mutual Fund,USD,2011-12-20,2018-05-11
AMFW,NYSE,Stock,USD,2014-11-13,2017-10-06
AMFZX,NMFQS,Mutual Fund,USD,2011-12-21,2018-05-11
AMG,NYSE,Stock,USD,1997-11-21,2018-05-11
AMGAX,NMFQS,Mutual Fund,USD,1996-12-31,2018-05-11
AMGCX,NMFQS,Mutual Fund,USD,1997-07-31,2018-05-11
AMGEX,NMFQS,Mutual Fund,USD,1996-06-20,2016-03-18
AMGIX,NMFQS,Mutual Fund,USD,1998-01-28,2018-05-11
AMGN,NASDAQ,Stock,USD,1984-09-07,2018-05-11
AMGOX,NMFQS,Mutual Fund,USD,1993-04-30,2018-05-11
AMGP,NYSE,Stock,USD,2017-05-04,2018-05-11
AMGTX,,Mutual Fund,USD,,
AMGXF,OTCMKTS,Stock,USD,2017-11-24,2017-11-28
AMGY,PINK,Stock,USD,1997-01-07,2018-05-11
AMH,NYSE,Stock,USD,2013-08-01,2018-05-11
AMH-P-A,NYSE,Stock,USD,2014-09-22,2017-10-02
AMH-P-B,NYSE,Stock,USD,2014-09-22,2017-10-02
AMH-P-C,NYSE,Stock,USD,2014-09-22,2018-04-04
AMH-P-D,NYSE,Stock,USD,2016-05-25,2018-05-11
AMH-P-E,NYSE,Stock,USD,2016-06-22,2018-05-11
AMH-P-F,NYSE,Stock,USD,2017-04-20,2018-05-11
AMHD,PINK,Stock,USD,1995-03-20,2018-05-11
AMHDD,PINK,Stock,USD,2018-02-23,2018-03-20
AMHFF,OTCMKTS,Stock,USD,2012-08-21,2017-12-06
AMHIX,NMFQS,Mutual Fund,USD,1994-09-26,2018-05-11
AMHPF,PINK,Stock,USD,2009-03-17,2018-05-11
AMHYX,NMFQS,Mutual Fund,USD,1986-01-02,2018-05-11
AMIAX,NMFQS,Mutual Fund,USD,1995-01-03,2017-01-20
AMIBX,NMFQS,Mutual Fund,USD,1995-01-04,2017-01-20
AMIC,NASDAQ,Stock,USD,2016-01-04,2016-09-01
AMICX,NMFQS,Mutual Fund,USD,1995-01-03,2017-01-20
AMID,NYSE,Stock,USD,2011-07-27,2018-05-11
AMIDX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
AMIEQ,PINK,Stock,USD,2011-04-13,2016-04-01
AMIGF,PINK,Stock,USD,2007-01-10,2018-05-11
AMIGX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
AMIGY,PINK,Stock,USD,2009-09-14,2018-05-11
AMIH,PINK,Stock,USD,2004-08-26,2018-05-11
AMIN,PINK,Stock,USD,2001-05-17,2018-05-11
AMINX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
AMIPX,NMFQS,Mutual Fund,USD,2016-01-05,2018-05-11
AMIQF,OTCMKTS,Stock,USD,2001-06-01,2018-04-09
AMIVF,OTCMKTS,Stock,USD,2017-09-29,2018-05-09
AMJ,NYSE ARCA,ETF,USD,2009-04-02,2018-05-11
AMJAX,NMFQS,Mutual Fund,USD,2014-12-03,2018-05-11
AMJCX,NMFQS,Mutual Fund,USD,2014-12-03,2018-05-11
AMJGX,NMFQS,Mutual Fund,USD,2017-04-13,2018-05-11
AMJIX,NMFQS,Mutual Fund,USD,2014-12-03,2018-05-11
AMJL,NYSE ARCA,Stock,USD,2016-05-18,2018-05-11
AMJRX,NMFQS,Mutual Fund,USD,2014-12-03,2018-05-11
AMJVX,NMFQS,Mutual Fund,USD,2014-12-03,2018-05-11
AMJWX,NMFQS,Mutual Fund,USD,2014-12-03,2018-05-11
AMJYX,NMFQS,Mutual Fund,USD,2017-04-10,2018-05-11
AMKAF,PINK,Stock,USD,2008-11-03,2018-05-11
AMKAX,NMFQS,Mutual Fund,USD,2004-05-03,2018-05-11
AMKBF,PINK,Stock,USD,2008-10-28,2018-05-11
AMKBX,NMFQS,Mutual Fund,USD,2004-05-03,2018-01-26
AMKBY,PINK,Stock,USD,2012-02-16,2018-05-11
AMKCX,NMFQS,Mutual Fund,USD,2004-04-30,2018-05-11
AMKIX,NMFQS,Mutual Fund,USD,1999-01-28,2018-05-11
AMKR,NASDAQ,Stock,USD,1998-05-01,2018-05-11
AMKRX,NMFQS,Mutual Fund,USD,2004-05-03,2018-05-11
AMKSX,NMFQS,Mutual Fund,USD,2009-09-25,2018-05-11
AMKYF,OTCMKTS,Stock,USD,2017-12-13,2018-04-19
AMLC,PINK,Stock,USD,2017-11-08,2017-11-08
AMLCX,NMFQS,Mutual Fund,USD,2008-11-03,2018-05-11
AMLH,PINK,Stock,USD,2002-07-30,2018-05-11
AMLIX,NMFQS,Mutual Fund,USD,2004-05-03,2018-05-11
AMLLF,PINK,Stock,USD,2007-07-27,2018-05-11
AMLM,OTCBB,Stock,USD,2009-09-08,2018-05-11
AMLN,NASDAQ,Stock,USD,,
AMLP,NYSE ARCA,ETF,USD,2010-08-25,2018-05-11
AMLPX,NMFQS,Mutual Fund,USD,2011-02-22,2018-05-11
AMLSX,NMFQS,Mutual Fund,USD,2017-04-04,2018-05-11
AMLTF,PINK,Stock,USD,2007-07-31,2018-05-11
AMLX,BATS,ETF,USD,2017-06-01,2018-04-19
AMLYY,PINK,Stock,USD,2007-11-14,2018-05-11
AMLZF,PINK,Stock,USD,2017-10-09,2018-05-02
AMMA,NASDAQ,Stock,USD,2016-10-06,2018-05-11
AMMAX,NMFQS,Mutual Fund,USD,2014-12-04,2018-05-11
AMMCF,PINK,Stock,USD,2007-09-06,2018-05-11
AMMCX,NMFQS,Mutual Fund,USD,2014-05-15,2018-05-11
AMMHF,OTCMKTS,Stock,USD,2013-05-07,2017-12-21
AMMJ,OTCBB,Stock,USD,2009-10-15,2018-05-11
AMMTX,,Mutual Fund,USD,,
AMMX,PINK,Stock,USD,2000-11-14,2018-05-11
AMMXX,NMFQS,Mutual Fund,USD,,
AMN,NYSE,Stock,USD,2001-11-13,2018-05-11
AMN1,,Stock,USD,,
AMNAX,NMFQS,Mutual Fund,USD,1993-06-25,2018-05-11
AMNB,NASDAQ,Stock,USD,1999-04-13,2018-05-11
AMNBX,NMFQS,Mutual Fund,USD,1993-06-25,2018-05-11
AMNC,PINK,Stock,USD,2017-10-30,2018-03-12
AMNCB,OTCBB,Stock,USD,2014-04-24,2018-04-02
AMNCX,NMFQS,Mutual Fund,USD,1993-06-18,2018-05-11
AMNE,OTCMKTS,Stock,USD,2017-09-22,2018-05-09
AMNF,PINK,Stock,USD,2007-07-13,2018-05-11
AMNL,OTCBB,Stock,USD,2005-01-03,2018-05-11
AMNP,PINK,Stock,USD,2009-10-28,2018-05-11
AMNW,PINK,Stock,USD,2017-11-28,2018-05-01
AMNZF,PINK,Stock,USD,2006-10-30,2018-05-11
AMOMX,NMFQS,Mutual Fund,USD,2009-07-09,2018-05-11
AMONX,NMFQS,Mutual Fund,USD,2013-01-02,2018-05-11
AMOO,PINK,Stock,USD,2017-10-11,2018-04-30
AMOT,NASDAQ,Stock,USD,1992-02-25,2018-05-11
AMOV,NASDAQ,Stock,USD,2001-02-07,2018-05-11
AMOVF,PINK,Stock,USD,2017-09-29,2018-04-17
AMP,NYSE,Stock,USD,2005-09-15,2018-05-11
AMPAX,NMFQS,Mutual Fund,USD,2006-02-28,2018-05-11
AMPBX,NMFQS,Mutual Fund,USD,2000-03-15,2017-04-10
AMPCX,NMFQS,Mutual Fund,USD,2001-03-15,2018-05-11
AMPE,NYSE,Stock,USD,2010-03-31,2018-05-11
AMPFX,NMFQS,Mutual Fund,USD,2001-03-15,2018-05-11
AMPG,OTCBB,Stock,USD,1995-03-20,2018-05-11
AMPH,NASDAQ,Stock,USD,2014-06-25,2018-05-11
AMPL,OTCMKTS,Stock,USD,,
AMPLQ,PINK,Stock,USD,2016-01-22,2018-05-11
AMPS,NYSE ARCA,ETF,USD,2012-02-22,2015-08-21
AMPY,OTCMKTS,Stock,USD,2017-05-19,2018-05-11
AMPYW,PINK,Stock,USD,2018-02-21,2018-05-11
AMR,NASDAQ,Stock,USD,2018-02-12,2018-05-11
AMR1,NASDAQ,Stock,USD,2006-12-28,2012-01-04
AMRAX,NMFQS,Mutual Fund,USD,1996-07-24,2018-05-11
AMRB,NASDAQ,Stock,USD,1999-01-04,2018-05-11
AMRBX,NMFQS,Mutual Fund,USD,1996-11-19,2018-05-11
AMRC,NYSE,Stock,USD,2010-07-22,2018-05-11
AMRCX,NMFQS,Mutual Fund,USD,1999-04-14,2018-05-11
AMRE,NYSE,Stock,USD,2012-07-27,2015-02-18
AMREX,NMFQS,Mutual Fund,USD,2011-02-24,2018-05-11
AMRFX,NMFQS,Mutual Fund,USD,2008-08-01,2018-05-11
AMRGX,NMFQS,Mutual Fund,USD,1996-06-20,2018-05-11
AMRH,NASDAQ,Stock,USD,2011-02-22,2018-05-11
AMRHW,NASDAQ,Stock,USD,2017-11-17,2018-05-11
AMRHX,NMFQS,Mutual Fund,USD,2011-02-24,2018-05-11
AMRI,NASDAQ,Stock,USD,1999-02-04,2017-09-01
AMRK,NASDAQ,Stock,USD,2014-03-17,2018-05-11
AMRMX,NMFQS,Mutual Fund,USD,1986-01-02,2018-05-11
AMRN,NASDAQ,Stock,USD,1993-04-05,2018-05-11
AMRR,PINK,Stock,USD,2017-09-25,2018-04-24
AMRS,NASDAQ,Stock,USD,2010-09-28,2018-05-11
AMRT,PINK,Stock,USD,2007-12-03,2018-05-11
AMRU,OTCBB,Stock,USD,2016-01-04,2018-04-13
AMRUX,NMFQS,Mutual Fund,USD,2017-04-10,2018-05-11
AMRWF,OTCMKTS,Stock,USD,2007-06-29,2018-03-09
AMRWW,NASDAQ,Stock,USD,2017-04-28,2018-05-11
AMRX,NASDAQ,Stock,USD,2009-01-15,2018-05-11
AMRZF,OTCMKTS,Stock,USD,2016-06-15,2018-05-10
AMS,NYSE,Stock,USD,1984-09-07,2018-05-11
AMSA,PINK,Stock,USD,2000-09-05,2018-05-11
AMSBX,NMFQS,Mutual Fund,USD,2006-11-29,2017-04-10
AMSC,NASDAQ,Stock,USD,1991-12-12,2018-05-11
AMSCX,NMFQS,Mutual Fund,USD,2012-01-03,2015-06-16
AMSE,PINK,Stock,USD,2011-07-15,2018-05-11
AMSF,NASDAQ,Stock,USD,2005-11-18,2018-05-11
AMSG,NASDAQ,Stock,USD,2016-01-04,2016-12-09
AMSGP,NASDAQ,Stock,USD,2016-01-04,2016-12-09
AMSIY,PINK,Stock,USD,2007-07-13,2018-05-11
AMSLF,PINK,Stock,USD,2018-01-11,2018-05-11
AMSSY,OTCMKTS,Stock,USD,2017-10-30,2018-05-11
AMSU,PINK,Stock,USD,2002-10-08,2018-05-11
AMSWA,NASDAQ,Stock,USD,1984-09-07,2018-05-11
AMSYF,PINK,Stock,USD,2008-10-29,2018-05-11
AMT,NYSE,Stock,USD,1998-02-27,2018-05-11
AMT-P-A,NYSE,Stock,USD,1998-02-27,2017-05-12
AMT-P-B,NYSE,Stock,USD,2015-02-26,2018-02-15
AMTA,OTCMKTS,Stock,USD,1990-01-02,2018-04-27
AMTAX,NMFQS,Mutual Fund,USD,2010-03-09,2018-05-11
AMTCQ,PINK,Stock,USD,2012-05-03,2018-05-11
AMTCX,NMFQS,Mutual Fund,USD,2004-03-01,2018-05-11
AMTD,NYSE,Stock,USD,1997-03-04,2018-05-11
AMTG,NYSE,Stock,USD,2011-07-21,2016-09-08
AMTIX,NMFQS,Mutual Fund,USD,2010-03-09,2018-05-11
AMTKX,NMFQS,Mutual Fund,USD,2010-03-09,2018-05-11
AMTOX,NMFQS,Mutual Fund,USD,2010-03-09,2018-05-11
AMTPQ,PINK,Stock,USD,2016-02-02,2018-05-11
AMTRX,NMFQS,Mutual Fund,USD,2010-03-09,2018-05-11
AMTTX,NMFQS,Mutual Fund,USD,2010-03-09,2018-05-11
AMTX,NASDAQ,Stock,USD,2006-06-27,2018-05-11
AMTY,OTCMKTS,Stock,USD,1996-10-17,2018-05-11
AMTYX,NMFQS,Mutual Fund,USD,2010-03-09,2018-05-11
AMTZX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
AMU,NYSE ARCA,ETF,USD,2012-07-18,2018-05-11
AMUAX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMUB,NYSE ARCA,Stock,USD,2015-10-09,2018-05-11
AMUC,OTCMKTS,Stock,USD,2018-01-26,2018-01-26
AMUDF,PINK,Stock,USD,2018-03-28,2018-05-02
AMUIX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMUKX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMURX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMUSX,NMFQS,Mutual Fund,USD,1985-10-31,2018-05-11
AMUYX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMVAX,NMFQS,Mutual Fund,USD,2002-02-14,2018-05-11
AMVBX,NMFQS,Mutual Fund,USD,2002-02-14,2017-08-04
AMVC,,Stock,USD,,
AMVCX,NMFQS,Mutual Fund,USD,2002-02-28,2018-05-11
AMVGF,PINK,Stock,USD,2007-11-14,2018-05-11
AMVGX,NMFQS,Mutual Fund,USD,2017-04-13,2018-05-11
AMVIX,NMFQS,Mutual Fund,USD,1999-11-30,2018-05-11
AMVMF,PINK,Stock,USD,2018-05-07,2018-05-11
AMVRX,NMFQS,Mutual Fund,USD,2005-07-29,2018-05-11
AMVYX,NMFQS,Mutual Fund,USD,2017-04-10,2018-05-11
AMWCX,NMFQS,Mutual Fund,USD,2010-06-30,2018-05-11
AMWD,NASDAQ,Stock,USD,1986-07-21,2018-05-11
AMWIX,NMFQS,Mutual Fund,USD,1998-11-02,2018-05-11
AMWK,PINK,Stock,USD,1998-12-24,2018-05-11
AMWYX,NMFQS,Mutual Fund,USD,1996-06-20,2018-05-11
AMX,NYSE,Stock,USD,2001-02-08,2018-05-11
AMXEF,OTCMKTS,Stock,USD,2017-10-04,2018-04-05
AMXVF,PINK,Stock,USD,2007-07-13,2018-05-11
AMYZF,PINK,Stock,USD,2009-12-21,2018-05-11
AMZA,NYSE ARCA,ETF,USD,2014-10-02,2018-05-11
AMZG,,Stock,USD,,
AMZGQ,PINK,Stock,USD,2016-01-04,2016-12-14
AMZKF,PINK,Stock,USD,2008-01-22,2018-05-11
AMZN,NASDAQ,Stock,USD,1997-05-15,2018-05-11
AN,NYSE,Stock,USD,1992-03-03,2018-05-11
ANAB,NASDAQ,Stock,USD,2017-01-26,2018-05-11
ANABX,NMFQS,Mutual Fund,USD,1992-03-30,2018-05-11
ANAC,NASDAQ,Stock,USD,2016-01-04,2016-06-27
ANACX,NMFQS,Mutual Fund,USD,1996-06-20,2018-05-11
ANAD,NASDAQ,Stock,USD,2016-01-04,2016-03-16
ANAGX,NMFQS,Mutual Fund,USD,1992-03-27,2018-05-11
ANAIX,NMFQS,Mutual Fund,USD,2007-11-05,2018-05-11
ANAKX,NMFQS,Mutual Fund,USD,2007-11-05,2018-05-11
ANAMX,NMFQS,Mutual Fund,USD,2008-12-29,2018-05-11
ANARX,NMFQS,Mutual Fund,USD,2007-11-05,2018-05-11
ANAS,PINK,Stock,USD,2017-09-27,2018-05-11
ANAT,NASDAQ,Stock,USD,1984-09-07,2018-05-11
ANAV,PINK,Stock,USD,2017-09-22,2018-04-20
ANAVX,NMFQS,Mutual Fund,USD,2013-12-20,2018-05-11
ANAYX,NMFQS,Mutual Fund,USD,2007-11-05,2018-05-11
ANAZX,NMFQS,Mutual Fund,USD,2013-10-18,2018-05-11
ANBAX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
ANBBX,NMFQS,Mutual Fund,USD,2017-01-03,2017-04-10
ANBC,,Stock,USD,,
ANBCX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
ANBEX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
ANBFX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
ANBGX,NMFQS,Mutual Fund,USD,2017-02-01,2018-05-11
ANBIX,NMFQS,Mutual Fund,USD,2010-01-27,2018-05-11
ANCB,NASDAQ,Stock,USD,2011-01-26,2018-05-11
ANCCX,NMFQS,Mutual Fund,USD,2008-09-02,2017-11-29
ANCE,OTCBB,Stock,USD,2016-03-17,2018-05-10
ANCFX,NMFQS,Mutual Fund,USD,1980-01-02,2018-05-11
ANCI,NASDAQ,Stock,USD,2005-12-21,2015-09-17
ANCIX,NMFQS,Mutual Fund,USD,2008-09-09,2018-05-11
ANCKF,PINK,Stock,USD,2009-09-21,2017-12-21
ANCMX,NMFQS,Mutual Fund,USD,2010-06-07,2018-05-11
ANCPX,NMFQS,Mutual Fund,USD,2008-07-07,2017-01-23
ANCSQ,PINK,Stock,USD,2011-05-12,2018-05-11
ANCTF,PINK,Stock,USD,2007-07-19,2018-05-11
ANCUF,PINK,Stock,USD,2007-07-16,2018-05-11
ANCX,NASDAQ,Stock,USD,2004-07-19,2018-05-11
AND,NYSE ARCA,ETF,USD,2011-02-03,2017-10-06
ANDA,NASDAQ,Stock,USD,2015-12-08,2018-03-15
ANDAR,NASDAQ,Stock,USD,2015-12-07,2018-03-15
ANDAU,NASDAQ,Stock,USD,2015-11-25,2018-01-29
ANDAW,NASDAQ,Stock,USD,2015-12-07,2018-03-15
ANDAX,NMFQS,Mutual Fund,USD,2000-05-08,2018-05-11
ANDC,PINK,Stock,USD,2017-10-02,2018-05-11
ANDD,OTCMKTS,Stock,USD,2017-09-15,2018-05-11
ANDE,NASDAQ,Stock,USD,1996-02-20,2018-05-11
ANDGF,OTCMKTS,Stock,USD,2014-07-11,2018-05-04
ANDGX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
ANDI,PINK,Stock,USD,2010-05-11,2018-05-11
ANDIX,NMFQS,Mutual Fund,USD,2012-07-09,2018-05-11
ANDL,OTCMKTS,Stock,USD,2017-12-22,2018-05-02
ANDN1,,Stock,USD,,
